time_step,id,id_leader,pos,vel,acc,lane,length
6.6,2,3,221.484552990408,22.668642316693578,0.28386512566128574,2.0,13.0
6.6,3,-1,248.31400000000016,23.040000000000013,0.0,2.5,16.0
6.7,0,3,178.34730000000013,25.488000000000017,0.14000000000000057,3.0,4.0
6.7,1,-1,238.04136000000057,28.201600000000035,-0.3519999999999996,1.0,4.0
6.7,2,3,223.75283654770567,22.697028829259708,0.28386512566128574,2.0,13.0
6.7,3,-1,250.61800000000017,23.040000000000013,0.0,2.5,16.0
6.8,0,3,180.89680000000013,25.502000000000017,0.14000000000000057,3.0,4.0
6.8,1,-1,240.8597600000006,28.166400000000035,-0.3519999999999996,1.0,4.0
6.8,2,3,226.02395875625996,22.725415341825837,0.28386512566128574,2.0,13.0
6.8,3,-1,252.92200000000017,23.040000000000013,0.0,2.5,16.0
6.9,0,3,183.4477000000001,25.516000000000016,0.14000000000000057,3.0,4.0
6.9,1,-1,243.6746400000006,28.131200000000035,-0.3519999999999996,1.0,4.0
6.9,2,3,228.29791961607086,22.753801854391966,0.28386512566128574,2.0,13.0
6.9,3,-1,255.22600000000017,23.040000000000013,0.0,2.5,16.0
7.0,0,3,186.0000000000001,25.530000000000015,0.14000000000000057,3.0,4.0
7.0,1,-1,246.48600000000062,28.096000000000036,-0.3519999999999996,1.0,4.0
7.0,2,3,230.57471912713837,22.782188366958096,0.28386512566128574,2.0,13.0
7.0,3,-1,257.53000000000014,23.040000000000013,0.0,2.5,16.0
7.1,0,3,188.5537000000001,25.544000000000015,0.14000000000000057,3.0,4.0
7.1,1,-1,249.29384000000064,28.060800000000036,-0.3519999999999996,1.0,4.0
7.1,2,3,232.85435728946248,22.810574879524225,0.28386512566128574,2.0,13.0
7.1,3,-1,259.8340000000001,23.040000000000013,0.0,2.5,16.0
7.2,0,3,191.10880000000012,25.558000000000014,0.14000000000000057,3.0,4.0
7.2,1,-1,252.09816000000066,28.025600000000036,-0.3519999999999996,1.0,4.0
7.2,2,3,235.1368341030432,22.838961392090354,0.28386512566128574,2.0,13.0
7.2,3,-1,262.1380000000001,23.040000000000013,0.0,2.5,16.0
7.3,0,3,193.66530000000012,25.572000000000013,0.14000000000000057,3.0,4.0
7.3,1,-1,254.89896000000067,27.990400000000037,-0.3519999999999996,1.0,4.0
7.3,2,3,237.42214956788058,22.867347904656484,0.28386512566128574,2.0,13.0
7.3,3,-1,264.44200000000006,23.040000000000013,0.0,2.5,16.0
7.4,0,3,196.2232000000001,25.586000000000013,0.14000000000000057,3.0,4.0
7.4,1,-1,257.69624000000067,27.955200000000037,-0.3519999999999996,1.0,4.0
7.4,2,3,239.71030368397456,22.895734417222613,0.28386512566128574,2.0,13.0
7.4,3,-1,266.74600000000004,23.040000000000013,0.0,2.5,16.0
7.5,0,3,198.7825000000001,25.600000000000012,0.14000000000000057,3.0,4.0
7.5,1,-1,260.4900000000007,27.920000000000037,-0.3519999999999996,1.0,4.0
7.5,2,3,242.00129645132515,22.924120929788742,0.28386512566128574,2.0,13.0
7.5,3,-1,269.05,23.040000000000013,0.0,2.5,16.0
7.6,0,3,201.34243102072148,25.598620414427366,-0.01379585572646489,2.5,4.0
7.6,1,-1,263.2820000000007,27.920000000000037,0.0,1.0,4.0
7.6,2,3,244.2936597437275,22.923144918258085,-0.009760115306558691,2.0,13.0
7.6,3,-1,271.354,23.040000000000013,0.0,2.5,16.0
7.7,0,2,203.90222408288557,25.59724082885472,-0.01379585572646489,2.5,4.0
7.7,1,-1,266.07400000000075,27.920000000000037,0.0,1.0,4.0
7.7,2,3,246.58592543497676,22.92216890672743,-0.009760115306558691,2.0,13.0
7.7,3,-1,273.65799999999996,23.040000000000013,0.0,2.5,16.0
7.8,0,2,206.4618791864924,25.595861243282073,-0.01379585572646489,2.5,4.0
7.8,1,-1,268.8660000000008,27.920000000000037,0.0,1.0,4.0
7.8,2,3,248.87809352507296,22.92119289519677,-0.009760115306558691,2.0,13.0
7.8,3,-1,275.96199999999993,23.040000000000013,0.0,2.5,16.0
7.9,0,2,209.02139633154198,25.594481657709427,-0.01379585572646489,2.5,4.0
7.9,1,-1,271.6580000000008,27.920000000000037,0.0,1.0,4.0
